"session";"participant.code";"round.number";"participant.id";"element_id";"enter_time";"leave_time";"duration";"attributeType";"attributeValue";"stimulusID";"foodName";"view_order";"sustainable.choice";"combined_var";"treatment.group"
"8nvcnd3s";"rxfgmw5t";4;175;"att_A2";1721925651613;1721925657407;5794;" CO2e/ kg";1478;8;"Falafel-Sandwich";8;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"j27z5mh7";4;177;"att_A1";1721927025188;1721927026768;1580;"Preis";7;3;"Schokoladeneis";1;1;"A_preis";"control"
"8nvcnd3s";"j27z5mh7";4;177;"att_B1";1721927026770;1721927027891;1121;"Preis";7;3;"Früchtesorbet";2;1;"B_preis";"control"
"8nvcnd3s";"j27z5mh7";4;177;"att_A2";1721927027891;1721927029242;1351;" CO2e/ kg";3802;3;"Schokoladeneis";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"j27z5mh7";4;177;"att_B2";1721927029243;1721927031729;2486;" CO2e/ kg";2334;3;"Früchtesorbet";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"j27z5mh7";4;177;"att_A3";1721927031730;1721927032900;1170;" Protein";4;3;"Schokoladeneis";5;1;"A_Protein";"control"
"8nvcnd3s";"j27z5mh7";4;177;"att_B3";1721927032901;1721927036724;3823;" Protein";0,8;3;"Früchtesorbet";6;1;"B_Protein";"control"
"8nvcnd3s";"xlnil6cf";4;179;"att_B1";1721929897819;1721929898259;440;"Preis";7;3;"Schokoladeneis";1;1;"B_preis";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_A1";1721929898259;1721929899386;1127;"Preis";7;3;"Früchtesorbet";2;1;"A_preis";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_B1";1721929899387;1721929900768;1381;"Preis";7;3;"Schokoladeneis";3;1;"B_preis";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_B2";1721929900769;1721929903661;2892;" CO2e/ kg";3802;3;"Schokoladeneis";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_A2";1721929903661;1721929905757;2096;" CO2e/ kg";2334;3;"Früchtesorbet";5;1;"A_CO2e/kg";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_A3";1721929905757;1721929906517;760;" Protein";0,8;3;"Früchtesorbet";6;1;"A_Protein";"label"
"8nvcnd3s";"xlnil6cf";4;179;"att_B3";1721929906518;1721929909624;3106;" Protein";4;3;"Schokoladeneis";7;1;"B_Protein";"label"
"8nvcnd3s";"byjytgcz";4;180;"att_B3";1721940019656;1721940020378;722;" Protein";29;9;"Chili sin Carne";1;0;"B_Protein";"control"
"8nvcnd3s";"byjytgcz";4;180;"att_A3";1721940020378;1721940021327;949;" Protein";33;9;"Salami-Pizza";2;0;"A_Protein";"control"
"8nvcnd3s";"byjytgcz";4;180;"att_B2";1721940021328;1721940022222;894;" CO2e/ kg";1215;9;"Chili sin Carne";3;0;"B_CO2e/kg";"control"
"8nvcnd3s";"byjytgcz";4;180;"att_A2";1721940022223;1721940023119;896;" CO2e/ kg";4419;9;"Salami-Pizza";4;0;"A_CO2e/kg";"control"
"8nvcnd3s";"byjytgcz";4;180;"att_B1";1721940023119;1721940023797;678;"Preis";22;9;"Chili sin Carne";5;0;"B_preis";"control"
"8nvcnd3s";"byjytgcz";4;180;"att_A1";1721940023797;1721940027615;3818;"Preis";25;9;"Salami-Pizza";6;0;"A_preis";"control"
"8nvcnd3s";"bvz6ipq4";4;181;"att_A1";1721984753110;1721984754973;1863;"Preis";1;4;"Erdnussbutter-Marmeladen-Sandwich";1;1;"A_preis";"norm"
"8nvcnd3s";"bvz6ipq4";4;181;"att_B1";1721984754973;1721984756367;1394;"Preis";1,15;4;"Vollmilchschokolade";2;1;"B_preis";"norm"
"8nvcnd3s";"bvz6ipq4";4;181;"att_A2";1721984756367;1721984759087;2720;" CO2e/ kg";1498;4;"Erdnussbutter-Marmeladen-Sandwich";3;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"bvz6ipq4";4;181;"att_B2";1721984759087;1721984761143;2056;" CO2e/ kg";5763;4;"Vollmilchschokolade";4;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"bvz6ipq4";4;181;"att_A3";1721984761143;1721984762536;1393;" Protein";10;4;"Erdnussbutter-Marmeladen-Sandwich";5;1;"A_Protein";"norm"
"8nvcnd3s";"bvz6ipq4";4;181;"att_B3";1721984762537;1721984764057;1520;" Protein";4;4;"Vollmilchschokolade";6;1;"B_Protein";"norm"
"8nvcnd3s";"ra3sgicg";4;186;"att_A3";1722010318210;1722010319235;1025;" Protein";10;2;"Haferflocken mit pflanzlicher Milch und Früchten";1;0;"A_Protein";"control"
"8nvcnd3s";"ra3sgicg";4;186;"att_A2";1722010319236;1722010320627;1391;" CO2e/ kg";622;2;"Haferflocken mit pflanzlicher Milch und Früchten";2;0;"A_CO2e/kg";"control"
"8nvcnd3s";"ra3sgicg";4;186;"att_A1";1722010320627;1722010325407;4780;"Preis";1,18;2;"Haferflocken mit pflanzlicher Milch und Früchten";3;0;"A_preis";"control"
"8nvcnd3s";"ra3sgicg";4;186;"att_B1";1722010325411;1722010326630;1219;"Preis";1,25;2;"Schoko-Cerealien mit Kuhmilch";4;0;"B_preis";"control"
"8nvcnd3s";"ra3sgicg";4;186;"att_B2";1722010326630;1722010332051;5421;" CO2e/ kg";2187;2;"Schoko-Cerealien mit Kuhmilch";5;0;"B_CO2e/kg";"control"
"8nvcnd3s";"4dcdl29u";4;188;"att_A1";1722020344619;1722020345082;463;"Preis";25,5;10;"Steak";1;1;"A_preis";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_A2";1722020345084;1722020345932;848;" CO2e/ kg";16363;10;"Steak";2;1;"A_CO2e/kg";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_B1";1722020345933;1722020348077;2144;"Preis";12,5;10;"Gemüseauflauf";3;1;"B_preis";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_B2";1722020348078;1722020348696;618;" CO2e/ kg";1384;10;"Gemüseauflauf";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_B3";1722020348697;1722020349406;709;" Protein";23;10;"Gemüseauflauf";5;1;"B_Protein";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_A1";1722020349407;1722020349964;557;"Preis";25,5;10;"Steak";6;1;"A_preis";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_A2";1722020349965;1722020350880;915;" CO2e/ kg";16363;10;"Steak";7;1;"A_CO2e/kg";"label"
"8nvcnd3s";"4dcdl29u";4;188;"att_A3";1722020350882;1722020355682;4800;" Protein";47;10;"Steak";8;1;"A_Protein";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_A1";1722082094614;1722082096138;1524;"Preis";1,18;2;"Haferflocken mit pflanzlicher Milch und Früchten";1;1;"A_preis";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_B1";1722082096139;1722082101187;5048;"Preis";1,25;2;"Schoko-Cerealien mit Kuhmilch";2;1;"B_preis";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_A1";1722082101188;1722082103004;1816;"Preis";1,18;2;"Haferflocken mit pflanzlicher Milch und Früchten";3;1;"A_preis";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_B1";1722082103005;1722082104346;1341;"Preis";1,25;2;"Schoko-Cerealien mit Kuhmilch";4;1;"B_preis";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_A2";1722082104346;1722082105969;1623;" CO2e/ kg";622;2;"Haferflocken mit pflanzlicher Milch und Früchten";5;1;"A_CO2e/kg";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_B2";1722082105970;1722082107604;1634;" CO2e/ kg";2187;2;"Schoko-Cerealien mit Kuhmilch";6;1;"B_CO2e/kg";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_A3";1722082107604;1722082109179;1575;" Protein";10;2;"Haferflocken mit pflanzlicher Milch und Früchten";7;1;"A_Protein";"label"
"8nvcnd3s";"egiwowdo";4;191;"att_B3";1722082109179;1722082111213;2034;" Protein";7;2;"Schoko-Cerealien mit Kuhmilch";8;1;"B_Protein";"label"
"8nvcnd3s";"032ajsfu";4;195;"att_A1";1722157899633;1722157902216;2583;"Preis";17,5;11;"Spaghetti Marinara";1;1;"A_preis";"control"
"8nvcnd3s";"032ajsfu";4;195;"att_B1";1722157902217;1722157904272;2055;"Preis";20;11;"Spaghetti Meatballs";2;1;"B_preis";"control"
"8nvcnd3s";"032ajsfu";4;195;"att_A2";1722157904273;1722157905624;1351;" CO2e/ kg";2100;11;"Spaghetti Marinara";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"032ajsfu";4;195;"att_B2";1722157905625;1722157907313;1688;" CO2e/ kg";17914;11;"Spaghetti Meatballs";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"032ajsfu";4;195;"att_A3";1722157907313;1722157908633;1320;" Protein";20;11;"Spaghetti Marinara";5;1;"A_Protein";"control"
"8nvcnd3s";"032ajsfu";4;195;"att_B3";1722157908633;1722157910617;1984;" Protein";35;11;"Spaghetti Meatballs";6;1;"B_Protein";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_A1";1722173246348;1722173247261;913;"Preis";19,5;12;"Lasagne mit Hackfleisch";1;0;"A_preis";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_B1";1722173247262;1722173248377;1115;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";2;0;"B_preis";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_A2";1722173248377;1722173249506;1129;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";3;0;"A_CO2e/kg";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_B2";1722173249506;1722173250877;1371;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";4;0;"B_CO2e/kg";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_A2";1722173250878;1722173259024;8146;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";5;0;"A_CO2e/kg";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_A3";1722173259025;1722173259291;266;" Protein";44;12;"Lasagne mit Hackfleisch";6;0;"A_Protein";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_A3";1722173260325;1722173261291;966;" Protein";44;12;"Lasagne mit Hackfleisch";7;0;"A_Protein";"control"
"8nvcnd3s";"8vzwnuy0";4;198;"att_B3";1722173261291;1722173267401;6110;" Protein";25;12;"Vegetarische Spaghetti Bolognese";8;0;"B_Protein";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_A1";1722186106652;1722186107943;1291;"Preis";22;9;"Chili sin Carne";1;0;"A_preis";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_B1";1722186107943;1722186110227;2284;"Preis";25;9;"Salami-Pizza";2;0;"B_preis";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_B2";1722186110227;1722186112006;1779;" CO2e/ kg";4419;9;"Salami-Pizza";3;0;"B_CO2e/kg";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_A2";1722186112006;1722186115360;3354;" CO2e/ kg";1215;9;"Chili sin Carne";4;0;"A_CO2e/kg";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_A3";1722186115360;1722186116705;1345;" Protein";29;9;"Chili sin Carne";5;0;"A_Protein";"control"
"8nvcnd3s";"2sjjt7lr";4;201;"att_B3";1722186116705;1722186118047;1342;" Protein";33;9;"Salami-Pizza";6;0;"B_Protein";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_B2";1722189158889;1722189159832;943;" CO2e/ kg";4400;5;"Mango";1;1;"B_CO2e/kg";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A2";1722189159833;1722189161308;1475;" CO2e/ kg";900;5;"Apfel";2;1;"A_CO2e/kg";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A1";1722189161310;1722189162220;910;"Preis";0,49;5;"Apfel";3;1;"A_preis";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A3";1722189162221;1722189163093;872;" Protein";1;5;"Apfel";4;1;"A_Protein";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_B1";1722189163094;1722189163905;811;"Preis";0,36;5;"Mango";5;1;"B_preis";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_B3";1722189163905;1722189164889;984;" Protein";1;5;"Mango";6;1;"B_Protein";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A1";1722189164890;1722189165475;585;"Preis";0,49;5;"Apfel";7;1;"A_preis";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A3";1722189165477;1722189166655;1178;" Protein";1;5;"Apfel";8;1;"A_Protein";"control"
"8nvcnd3s";"5jck24t9";4;204;"att_A2";1722189166656;1722189173997;7341;" CO2e/ kg";900;5;"Apfel";9;1;"A_CO2e/kg";"control"
"8nvcnd3s";"4kopz1f2";4;206;"att_A3";1722233063525;1722233065070;1545;" Protein";10;4;"Erdnussbutter-Marmeladen-Sandwich";1;1;"A_Protein";"label"
"8nvcnd3s";"4kopz1f2";4;206;"att_B3";1722233065072;1722233067404;2332;" Protein";4;4;"Vollmilchschokolade";2;1;"B_Protein";"label"
"8nvcnd3s";"4kopz1f2";4;206;"att_A2";1722233067405;1722233069012;1607;" CO2e/ kg";1498;4;"Erdnussbutter-Marmeladen-Sandwich";3;1;"A_CO2e/kg";"label"
"8nvcnd3s";"4kopz1f2";4;206;"att_B2";1722233069012;1722233074938;5926;" CO2e/ kg";5763;4;"Vollmilchschokolade";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"wqyslzkp";4;208;"att_B2";1722241942534;1722241944658;2124;" CO2e/ kg";16363;10;"Steak";1;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"wqyslzkp";4;208;"att_A2";1722241944659;1722241948104;3445;" CO2e/ kg";1384;10;"Gemüseauflauf";2;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"wqyslzkp";4;208;"att_A1";1722241948105;1722241949217;1112;"Preis";12,5;10;"Gemüseauflauf";3;1;"A_preis";"norm"
"8nvcnd3s";"wqyslzkp";4;208;"att_B1";1722241949219;1722241951439;2220;"Preis";25,5;10;"Steak";4;1;"B_preis";"norm"
"8nvcnd3s";"wqyslzkp";4;208;"att_B3";1722241951440;1722241952495;1055;" Protein";47;10;"Steak";5;1;"B_Protein";"norm"
"8nvcnd3s";"wqyslzkp";4;208;"att_A3";1722241952496;1722241963592;11096;" Protein";23;10;"Gemüseauflauf";6;1;"A_Protein";"norm"
"8nvcnd3s";"mxa7yg03";4;212;"att_B1";1722271407061;1722271408169;1108;"Preis";25;9;"Salami-Pizza";1;1;"B_preis";"label"
"8nvcnd3s";"mxa7yg03";4;212;"att_A1";1722271408170;1722271409994;1824;"Preis";22;9;"Chili sin Carne";2;1;"A_preis";"label"
"8nvcnd3s";"mxa7yg03";4;212;"att_A2";1722271409995;1722271411608;1613;" CO2e/ kg";1215;9;"Chili sin Carne";3;1;"A_CO2e/kg";"label"
"8nvcnd3s";"mxa7yg03";4;212;"att_B2";1722271411608;1722271413401;1793;" CO2e/ kg";4419;9;"Salami-Pizza";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"mxa7yg03";4;212;"att_A3";1722271413402;1722271417159;3757;" Protein";29;9;"Chili sin Carne";5;1;"A_Protein";"label"
"8nvcnd3s";"mxa7yg03";4;212;"att_B3";1722271417159;1722271422238;5079;" Protein";33;9;"Salami-Pizza";6;1;"B_Protein";"label"
"8nvcnd3s";"ix58upv2";4;213;"att_B1";1722273940900;1722273942437;1537;"Preis";0,49;5;"Apfel";1;1;"B_preis";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_A1";1722273942438;1722273943541;1103;"Preis";0,36;5;"Mango";2;1;"A_preis";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_A2";1722273943542;1722273944658;1116;" CO2e/ kg";4400;5;"Mango";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_A1";1722273944658;1722273947278;2620;"Preis";0,36;5;"Mango";4;1;"A_preis";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_B1";1722273947278;1722273949388;2110;"Preis";0,49;5;"Apfel";5;1;"B_preis";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_A2";1722273949388;1722273951044;1656;" CO2e/ kg";4400;5;"Mango";6;1;"A_CO2e/kg";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_B2";1722273951044;1722273952531;1487;" CO2e/ kg";900;5;"Apfel";7;1;"B_CO2e/kg";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_A3";1722273952531;1722273953666;1135;" Protein";1;5;"Mango";8;1;"A_Protein";"control"
"8nvcnd3s";"ix58upv2";4;213;"att_B3";1722273953666;1722273957521;3855;" Protein";1;5;"Apfel";9;1;"B_Protein";"control"
"8nvcnd3s";"c2p81icp";4;214;"att_A1";1722286742547;1722286744330;1783;"Preis";3;1;"Eier mit Speck";1;1;"A_preis";"norm"
"8nvcnd3s";"c2p81icp";4;214;"att_B1";1722286744330;1722286745662;1332;"Preis";1,6;1;"Hummus mit Brot";2;1;"B_preis";"norm"
"8nvcnd3s";"c2p81icp";4;214;"att_B2";1722286745662;1722286747080;1418;" CO2e/ kg";1116;1;"Hummus mit Brot";3;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"c2p81icp";4;214;"att_A2";1722286747080;1722286749462;2382;" CO2e/ kg";5718;1;"Eier mit Speck";4;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"c2p81icp";4;214;"att_A3";1722286749462;1722286750596;1134;" Protein";20;1;"Eier mit Speck";5;1;"A_Protein";"norm"
"8nvcnd3s";"c2p81icp";4;214;"att_B3";1722286750596;1722286752060;1464;" Protein";9;1;"Hummus mit Brot";6;1;"B_Protein";"norm"
"8nvcnd3s";"v767ahn3";4;215;"att_A1";1722299986405;1722299987680;1275;"Preis";0,51;6;"Joghurt-Müsliriegel";1;1;"A_preis";"label"
"8nvcnd3s";"v767ahn3";4;215;"att_A2";1722299987681;1722299989244;1563;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";2;1;"A_CO2e/kg";"label"
"8nvcnd3s";"v767ahn3";4;215;"att_B2";1722299989244;1722299990491;1247;" CO2e/ kg";1155;6;"Cracker";3;1;"B_CO2e/kg";"label"
"8nvcnd3s";"v767ahn3";4;215;"att_B1";1722299990491;1722299992127;1636;"Preis";0,81;6;"Cracker";4;1;"B_preis";"label"
"8nvcnd3s";"v767ahn3";4;215;"att_A3";1722299992128;1722299993234;1106;" Protein";2;6;"Joghurt-Müsliriegel";5;1;"A_Protein";"label"
"8nvcnd3s";"v767ahn3";4;215;"att_B3";1722299993235;1722299994596;1361;" Protein";3;6;"Cracker";6;1;"B_Protein";"label"
"8nvcnd3s";"rnlvp6u9";4;219;"att_A1";1722353769929;1722353771007;1078;"Preis";19;13;"Veganer Burrito";1;1;"A_preis";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_B1";1722353771008;1722353772317;1309;"Preis";17,5;13;"Roastbeef-Sandwich";2;1;"B_preis";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_A2";1722353772317;1722353774677;2360;" CO2e/ kg";1575;13;"Veganer Burrito";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_B2";1722353774678;1722353778337;3659;" CO2e/ kg";11094;13;"Roastbeef-Sandwich";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_A2";1722353778337;1722353779766;1429;" CO2e/ kg";1575;13;"Veganer Burrito";5;1;"A_CO2e/kg";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_A3";1722353779766;1722353780903;1137;" Protein";24;13;"Veganer Burrito";6;1;"A_Protein";"control"
"8nvcnd3s";"rnlvp6u9";4;219;"att_B3";1722353780904;1722353782565;1661;" Protein";32;13;"Roastbeef-Sandwich";7;1;"B_Protein";"control"
"8nvcnd3s";"2iiv2mys";4;221;"att_B1";1722367177527;1722367178430;903;"Preis";7;3;"Schokoladeneis";1;0;"B_preis";"label"
"8nvcnd3s";"2iiv2mys";4;221;"att_A1";1722367178431;1722367181577;3146;"Preis";7;3;"Früchtesorbet";2;0;"A_preis";"label"
"8nvcnd3s";"2iiv2mys";4;221;"att_A3";1722367181577;1722367182510;933;" Protein";0,8;3;"Früchtesorbet";3;0;"A_Protein";"label"
"8nvcnd3s";"2iiv2mys";4;221;"att_B3";1722367182510;1722367183744;1234;" Protein";4;3;"Schokoladeneis";4;0;"B_Protein";"label"
"8nvcnd3s";"feufm7yq";4;223;"att_A1";1722414816409;1722414818799;2390;"Preis";1;4;"Erdnussbutter-Marmeladen-Sandwich";1;1;"A_preis";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_B1";1722414818801;1722414819875;1074;"Preis";1,15;4;"Vollmilchschokolade";2;1;"B_preis";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_B2";1722414819875;1722414821056;1181;" CO2e/ kg";5763;4;"Vollmilchschokolade";3;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_A2";1722414821056;1722414822857;1801;" CO2e/ kg";1498;4;"Erdnussbutter-Marmeladen-Sandwich";4;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_B2";1722414822858;1722414824356;1498;" CO2e/ kg";5763;4;"Vollmilchschokolade";5;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_A3";1722414824361;1722414825200;839;" Protein";10;4;"Erdnussbutter-Marmeladen-Sandwich";6;1;"A_Protein";"norm"
"8nvcnd3s";"feufm7yq";4;223;"att_B3";1722414825201;1722414828335;3134;" Protein";4;4;"Vollmilchschokolade";7;1;"B_Protein";"norm"
"8nvcnd3s";"kmedwm0t";4;225;"att_A1";1722420790536;1722420791230;694;"Preis";0,81;6;"Cracker";1;1;"A_preis";"control"
"8nvcnd3s";"kmedwm0t";4;225;"att_B1";1722420791230;1722420794245;3015;"Preis";0,51;6;"Joghurt-Müsliriegel";2;1;"B_preis";"control"
"8nvcnd3s";"kmedwm0t";4;225;"att_A2";1722420794245;1722420794973;728;" CO2e/ kg";1155;6;"Cracker";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"kmedwm0t";4;225;"att_B2";1722420794973;1722420796237;1264;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"kmedwm0t";4;225;"att_A3";1722420796237;1722420796869;632;" Protein";3;6;"Cracker";5;1;"A_Protein";"control"
"8nvcnd3s";"kmedwm0t";4;225;"att_B3";1722420796869;1722420797990;1121;" Protein";2;6;"Joghurt-Müsliriegel";6;1;"B_Protein";"control"
"8nvcnd3s";"0lrautug";4;228;"att_B3";1722430766414;1722430768121;1707;" Protein";4;14;"Trail Mix";1;0;"B_Protein";"control"
"8nvcnd3s";"0lrautug";4;228;"att_A3";1722430768121;1722430769720;1599;" Protein";10;14;"Beef Jerky";2;0;"A_Protein";"control"
"8nvcnd3s";"0lrautug";4;228;"att_B2";1722430769721;1722430771270;1549;" CO2e/ kg";2422;14;"Trail Mix";3;0;"B_CO2e/kg";"control"
"8nvcnd3s";"0lrautug";4;228;"att_A2";1722430771270;1722430773271;2001;" CO2e/ kg";23019;14;"Beef Jerky";4;0;"A_CO2e/kg";"control"
"8nvcnd3s";"idzl625e";4;229;"att_A2";1722514614776;1722514615856;1080;" CO2e/ kg";622;2;"Haferflocken mit pflanzlicher Milch und Früchten";1;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"idzl625e";4;229;"att_B2";1722514615864;1722514618255;2391;" CO2e/ kg";2187;2;"Schoko-Cerealien mit Kuhmilch";2;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"w2s0kagz";4;231;"att_A1";1722599802167;1722599804511;2344;"Preis";19;13;"Veganer Burrito";1;0;"A_preis";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_B1";1722599804512;1722599807594;3082;"Preis";17,5;13;"Roastbeef-Sandwich";2;0;"B_preis";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_A2";1722599807594;1722599811209;3615;" CO2e/ kg";1575;13;"Veganer Burrito";3;0;"A_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_B2";1722599811209;1722599815109;3900;" CO2e/ kg";11094;13;"Roastbeef-Sandwich";4;0;"B_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_B3";1722599815109;1722599817245;2136;" Protein";32;13;"Roastbeef-Sandwich";5;0;"B_Protein";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_A3";1722599817245;1722599820546;3301;" Protein";24;13;"Veganer Burrito";6;0;"A_Protein";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_B3";1722599820546;1722599823177;2631;" Protein";32;13;"Roastbeef-Sandwich";7;0;"B_Protein";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_A3";1722599823178;1722599825109;1931;" Protein";24;13;"Veganer Burrito";8;0;"A_Protein";"control"
"8nvcnd3s";"w2s0kagz";4;231;"att_A1";1722599825109;1722599830950;5841;"Preis";19;13;"Veganer Burrito";9;0;"A_preis";"control"
"8nvcnd3s";"0qnrlnjo";4;232;"att_B1";1722607763948;1722607765575;1627;"Preis";0,51;6;"Joghurt-Müsliriegel";1;1;"B_preis";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_A1";1722607765575;1722607766865;1290;"Preis";0,81;6;"Cracker";2;1;"A_preis";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_B2";1722607766866;1722607767888;1022;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";3;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_A2";1722607767891;1722607770844;2953;" CO2e/ kg";1155;6;"Cracker";4;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_B2";1722607770845;1722607774437;3592;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";5;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_B3";1722607774438;1722607775560;1122;" Protein";2;6;"Joghurt-Müsliriegel";6;1;"B_Protein";"norm"
"8nvcnd3s";"0qnrlnjo";4;232;"att_A3";1722607775560;1722607776902;1342;" Protein";3;6;"Cracker";7;1;"A_Protein";"norm"
"8nvcnd3s";"m7omvgrp";4;237;"att_A1";1722685549167;1722685550628;1461;"Preis";16;7;"Bacon Mac&Cheese";1;1;"A_preis";"control"
"8nvcnd3s";"m7omvgrp";4;237;"att_B1";1722685550629;1722685551430;801;"Preis";17,5;7;"Kichererbsen-Curry";2;1;"B_preis";"control"
"8nvcnd3s";"m7omvgrp";4;237;"att_B2";1722685551430;1722685552347;917;" CO2e/ kg";1479;7;"Kichererbsen-Curry";3;1;"B_CO2e/kg";"control"
"8nvcnd3s";"m7omvgrp";4;237;"att_A2";1722685552347;1722685553197;850;" CO2e/ kg";5351;7;"Bacon Mac&Cheese";4;1;"A_CO2e/kg";"control"
"8nvcnd3s";"m7omvgrp";4;237;"att_A3";1722685553198;1722685554729;1531;" Protein";32;7;"Bacon Mac&Cheese";5;1;"A_Protein";"control"
"8nvcnd3s";"m7omvgrp";4;237;"att_B3";1722685554729;1722685556715;1986;" Protein";18;7;"Kichererbsen-Curry";6;1;"B_Protein";"control"
"8nvcnd3s";"f5calcl8";4;238;"att_A1";1722687871625;1722687872537;912;"Preis";1;4;"Erdnussbutter-Marmeladen-Sandwich";1;1;"A_preis";"norm"
